Gp1,Hfd,Tb1,Wd,VEC1,sVEC,Phase Formation
11.2,0.201709011,2722.8,0.136824703,3.4,1.7,RMG
10.5,0.319525073,2940.35,0.013631265,9.5,1.299999998,RMG
8.68,0.677979427,3471.19,0.04038182,6.68,2.000000003,RMG
9.525,1.413515642,2740.775,0.037865191,7.275,1.999999997,RMG
8.35,0.24247818,3484.85,0.045439619,8.35,1.999999999,RMG
11.04,0.480416896,2645.51,0.017260473,9.04,1.959999997,RMG
5.84,0.357429446,4277.35,0.116055675,5.44,2.000000001,RMG
7.73,0.02001025,3416.25,0.058280556,7.73,1.859999998,RMG
8.6,0.025499437,3346.95,0.056035024,8.6,2.000000004,RMG
7.28,0.087029663,3676.17,0.104249016,7.28,2.000000002,RMG
5.8,0.015301202,4233.35,0.121287964,5.8,1.999999999,RMG
10.785,0.572919295,3185.855,0.024880685,9.135,0.454999999,RMG
5.15,0.369781191,3385,0.165308529,5.15,1.724999998,RMG
8.9,0.685404496,3282.27,0.011154807,7.2,2.000000002,RMG
11.9,0.207855882,2875.95,0.103026079,3.7,2.000000002,RMG
7,0.289177489,4700.35,0.058156831,5,1.2,RMG
5.155,0.371917704,3418.585,0.17427728,5.155,1.724999999,RMG
8.495,0.041615093,3335.72,0.042503729,8.495,1.999999996,RMG
4.2,0.369250262,2215.7,0.189144788,4.2,1.999999999,RMG
8.9,0.66598745,3436.25,0.019366815,6.9,1.950000002,RMG
6.1,0.395882577,4431.05,0.05762639,4.6,1.4,RMG
9.16,0.526239099,3465.51,0.029653203,7.96,1.919999999,RMG
10,0.002958917,3226.15,0.011928429,10,0.4,RMG
5.95,0.452895734,4212.5,0.059452274,4.45,1.550000001,RMG
10.6,0.173312959,2900.47,0.116783141,9.4,1.199999996,RMG
9.55,0.685042005,3311.45,0.016463924,6.8,2,RMG
9,0.499522035,3457.5,0.071807876,8.5,1.349999997,RMG
10.1,0.985264139,3370.8,0.027054122,6.6,2,RMG
7.16,0.28761181,4627.63,0.068900748,4.76,1.240000002,RMG
3.3,0.146952286,4003.15,0.11766267,3.3,2,RMG
9.295,0.749823348,2931.375,0.029528188,7.295,2.000000001,RMG
7.1,0.099335288,3241.45,0.045109285,7.1,1.749999998,RMG
8.82,0.678177015,3305.23,0.012950047,7.22,1.999999998,RMG
7.6027,0.066142654,3288.76532,0.042578078,7.5973,1.999999998,RMG
9.04,0.708170415,3274.41,0.015300655,7.04,1.999999999,RMG
11.12,0.487032203,2617.43,0.028291161,9.12,1.880000001,RMG
8.45,0.496299141,3432.65,0.025181584,7.325,2.000000002,RMG
10.52,0.153088363,2768.01,0.097964037,10.52,1.059999997,RMG
8.22,0.620294082,3270.57,0.031626099,7.22,1.999999998,RMG
4.7,0.193649241,1903.25,0.197600624,4.7,1.700000002,RMG
7.45,0.08438055,3839.65,0.123663326,6.95,1.999999999,RMG
9.37,0.69020355,3321.21,0.014675115,6.87,1.999999999,RMG
9,0.690702087,3347.35,0.00856531,7,2.000000002,RMG
6,0.474582745,4588.17,0.072533429,4.3,1.699999999,RMG
10.2,0.190137996,2763.25,0.125437203,10.2,1.099999997,RMG
4.9,0.169657669,2253.95,0.152652019,4.9,1.700000002,RMG
7.1,0.159981436,3936.9,0.069968716,5.6,1.75,RMG
4.5,0.405782351,4400.55,0.045534303,4,2,RMG
10.2,0.126545982,2967.25,0.062067868,7.2,1.499999998,RMG
9.3,0.512599493,3286.19,0.004106505,8.4,1.999999999,RMG
10.2,0.190631283,2803.25,0.125698561,10.2,1.099999997,RMG
12.1,0.147944171,2875.31,0.097860377,3,2.000000001,RMG
9.75,0.355240559,3126.9,0.146527203,4.75,2.000000002,RMG
5.9,0.547463416,4162.95,0.07414368,4.4,1.8,RMG
6.28,0.28116149,4160.47,0.189455612,5.68,2,RMG
7.3,0.116717181,3894.75,0.122930977,6.3,1.999999997,RMG
9.53,0.682965434,3346.57,0.015102302,6.73,1.999999999,RMG
12.61,0.187123172,2837.14,0.072766027,3.86,2,RMG
8.53,0.657614362,3273.15,0.019548749,7.03,1.889999999,RMG
11.36,0.280850486,2978.07,0.117268509,4.96,1.999999998,RMG
11.25,0.554337155,2938.3,0.026082027,8.75,1.549999999,RMG
10.59,0.533626475,2841.22,0.047600259,8.69,1.909999997,RMG
10.7,0.20957476,2686.55,0.151970749,3.3,1.600000001,RMG
9.625,0.676297872,3371.2,0.014983869,6.625,1.999999997,RMG
9.4,0.690679745,3301.35,0.015668378,6.9,1.999999997,RMG
10.3275,0.593353519,3397.505,0.011222703,7.3775,1.999999998,RMG
4.9,0.359735285,2199.6,0.186455817,4.9,1.999999999,RMG
7.28,0.584846397,3451.91,0.105618984,5.68,2,RMG
6.8,0.328139777,4587.65,0.059246954,4.8,1.299999998,RMG
9,0.681958962,3053.75,0.091229997,7,2.000000002,RMG
9.84,0.624417188,3358.91,0.0617276,7.04,1.999999999,RMG
8.44,0.364663949,3291.58,0.168583585,7.34,2,RMG
5.5,0.584727293,3893.45,0.067865236,4,2,RMG
7.98,0.331065184,3349.53,0.076040918,7.88,1.420000002,RMG
5.35,0.081916075,4363.25,0.097734301,4.85,2,RMG
8.1,0.132287533,3609.05,0.089872162,8.1,1.499999999,RMG
9.1,0.692365143,3067.77,0.093157122,6.7,2.000000002,RMG
4.7,0.450307637,3587.55,0.15092844,3.7,2.000000002,RMG
11.08,0.9058782,3522.63,0.031357318,7.88,2.000000003,RMG
9.34,0.428983774,2685.12,0.040728658,7.34,2,RMG
3.9,0.16769152,1882.15,0.124316501,3.9,1.800000002,RMG
4.45,0.248482721,2205.95,0.126827047,4.45,1.75,RMG
12.18,0.16809424,2874.06,0.067889931,3.28,2.000000001,RMG
10.25,0.225062852,3054.05,0.162337617,4.75,2.000000002,RMG
10.9,0.55259364,3430.35,0.033972893,8.1,1.999999998,RMG
5.61,0.348715243,4543.89,0.136890341,4.11,2.000000001,RMG
8.915,0.689236039,3306.155,0.011463225,7.115,1.999999997,RMG
6.425,0.498685466,4184.25,0.078814308,5.675,1.75,RMG
12.2,0.11947229,2867.75,0.051934096,3,2.000000001,RMG
10.5,0.319537551,2945.35,0.014090682,9.5,1.100000003,RMG
8.19,0.259851104,3518.4,0.050745789,8.19,1.905000003,RMG
6.79,0.179048208,4082.09,0.06629993,4.09,2,RMG
5.5,0.37212453,4221.35,0.084138152,4,2,RMG
6.7,0.061430241,3391.85,0.114241313,6.7,2.000000002,RMG
9.36,0.767874243,2894.56,0.031915517,7.16,2,RMG
10.28,0.585998475,3520.15,0.004945676,7.08,2.000000002,RMG
8.42,0.646681635,3256.79,0.021286295,7.02,1.86,RMG
7.4,0.5212848,3408.35,0.109297078,6.4,2,RMG
8.9,0.701107123,3267.35,0.051142546,6.9,1.999999997,RMG
7.837,0.206234837,3699.673,0.07760638,7.837,1.408999998,RMG
7.7,0.076104397,3749.45,0.116776127,7.7,1.900000002,RMG
6.8,0.081142517,3270.15,0.067727827,6.8,1.600000002,RMG
9.775,0.59392727,3430.95,0.018186271,7.275,1.925,RMG
9.27,0.618179076,3199.94,0.069070245,7.67,2,RMG
5.96,0.409304732,4372.99,0.056728682,4.56,1.440000001,RMG
8.28,0.017389175,3253.23,0.040496781,8.28,1.859999999,RMG
8.7,0.670915736,3289.3,0.011729269,7.2,1.975000003,RMG
5.659,0.020110769,4190.846,0.078186589,5.659,2,RMG
7.85,0.260387641,4645.25,0.045061997,5.35,1.299999999,RMG
11.84,0.261957222,2929.05,0.102949499,3.04,1.979999999,RMG
4.55,0.36735862,2207.65,0.189518017,4.55,2.000000002,RMG
8.2,0.689725817,2765.91,0.093527663,7,2.000000002,RMG
5.3,0.589829138,3557.29,0.060089953,4,2,RMG
9.6,0.965149941,3756.35,0.072052615,8.2,1.759999997,RMG
11.64,0.178995582,2922.88,0.074099737,3.14,2,RMG
9.21,0.75138246,3066.25,0.026149817,7.11,1.999999999,RMG
8.84,1.13025678,3557.39,0.040794093,7.04,1.880000003,RMG
7.95,0.09865564,3159.25,0.067230357,7.45,1.500000001,RMG
8.082,0.018270996,3339.402,0.050285549,8.082,1.883999999,RMG
11.5,0.180096619,2922.03,0.08794941,3.7,2.000000002,RMG
9.25,0.36390007,3563.5,0.074757232,8.75,2.000000004,RMG
2.6,0.229442126,1851.1,0.114592943,2.6,1.999999999,RMG
5.5,0.591493928,3781.25,0.066537894,4,2,RMG
6.25,0.333526088,4649.6,0.055546819,4.75,1.250000001,RMG
10.105,0.574013839,3352.68,0.044889872,8.355,1.999999998,RMG
9.14,0.54212394,3383.15,0.017522386,7.79,1.999999996,RMG
10.36,0.619595545,3427.51,0.030782793,6.96,2.000000001,RMG
10.68,0.131755437,2670.39,0.079968321,10.68,1.039999998,RMG
7.35,0.560832925,3987.5,0.08195556,6.35,1.650000002,RMG
11.32,0.649013155,3442.23,0.04970971,5.52,2.000000002,RMG
9.22,0.67882915,3119.73,0.089653324,6.82,2,RMG
11.3,0.925135806,3414.85,0.022894483,8.05,2,RMG
10.79,0.55606083,3283.02,0.021182512,8.99,0.429999998,RMG
7.15,0.083088721,3233.9,0.068305774,7.15,1.550000002,RMG
11.56,0.625928169,3502.23,0.050044179,5.16,1.999999999,RMG
10.925,0.469696097,2673.415,0.019117549,8.975,2.000000003,RMG
5.55,0.105143185,1379.7,0.076997502,5.05,2,RMG
8,0.269544754,3721.75,0.156864997,8,1.6,RMG
11.8,0.339697374,2977.32,0.09247941,3.1,1.95,RMG
10.74,0.552583708,3234.84,0.021011391,9.19,0.429999999,RMG
7.58,0.069125865,3272.95,0.047489134,7.58,2.000000002,RMG
5.65,0.082386707,4288.45,0.107820438,5.15,2.000000002,RMG
8.8,0.133961688,3424.35,0.082513593,8.8,1.399999999,RMG
8.7,0.411940411,3398.35,0.045572179,8.2,2,RMG
8.3,0.575235336,3272.15,0.035292713,6.3,1.499999999,RMG
8.438,0.223726244,3419.386,0.043540231,8.438,1.936000004,RMG
8.505,0.013920259,3301.06,0.041038947,8.505,1.960000001,RMG
9.1,0.182708458,3502.59,0.116231755,6.5,2.000000002,RMG
4.5,0.227411737,2227.15,0.152982352,4.5,1.750000001,RMG
9.62,0.671943871,3418.27,0.013072998,6.52,1.999999998,RMG
6.8,0.304740238,4757.05,0.059925219,4.8,1.250000002,RMG
5.8,0.165922961,2401.15,0.160135898,5.8,1.6,RMG
10.447,0.544349374,3387.678,0.041533721,8.537,1.999999998,RMG
5.55,0.334749089,4682.5,0.130163991,4.05,1.949999998,RMG
6.85,0.168206282,4027.1,0.059256946,4.85,1.85,RMG
10.81,0.569649847,3269.93,0.027100395,9.16,0.480000003,RMG
2.95,0.137205564,1622.65,0.091971205,2.95,1.900000001,RMG
8.2,0.309028097,3651.55,0.138015757,8.2,1.399999997,RMG
10.6,0.487171509,2649.15,0.03888079,8.6,2.000000004,RMG
11.56,0.266403137,2916.19,0.0474211,4.86,1.799999998,RMG
8.7,0.668412783,3283.39,0.007439688,7.3,2.000000002,RMG
4.4,0.209192743,2028.75,0.139526412,4.4,1.750000001,RMG
7.96,0.105826298,3298.31,0.062956418,7.96,1.999999997,RMG
3.4,0.15557675,1696.25,0.106102274,3.4,1.85,RMG
5.7,0.430419977,4667.43,0.064755336,4.4,1.600000002,RMG
5.62,0.349727459,4531.93,0.137287311,4.12,1.999999999,RMG
10.51,0.540381281,3280.58,0.022538213,8.86,0.630000002,RMG
8.82,0.709463367,3203.35,0.066161337,6.82,2,RMG
8.38,0.09258758,3611.31,0.113426009,7.78,2.000000002,RMG
8.65,0.095824259,3086.75,0.064742096,8.15,1.399999999,RMG
11.55,0.129616107,2918.06,0.106900486,3.35,1.999999999,RMG
10.52,0.85166884,3568.15,0.016958471,6.92,2,RMG
5.68,0.015002073,4263.27,0.119469856,5.68,2,RMG
9,0.508810732,3941.85,0.092630292,4,2,RMG
8.18,0.614518452,3364.59,0.039444028,7.18,2,RMG
6.7,0.117858321,3371.15,0.107596836,5.7,2,RMG
10.9,0.549626965,3490.35,0.036441954,7.9,2,RMG
8.76,0.527093091,3738.27,0.078078675,6.76,1.200000001,RMG
7.93,0.105062118,3390.29,0.041941514,7.93,2.000000003,RMG
9,0.281580855,3097.15,0.133790032,7,1.499999998,RMG
10.8,0.553291357,3406.55,0.032790474,8.3,1.999999997,RMG
4.15,0.378662235,2175,0.168712342,4.15,2.000000001,RMG
9.66,0.629683643,3310.25,0.063466423,7.26,2.000000002,RMG
12.65,0.822202306,2932.85,0.072664573,3.65,1.999999998,RMG
9.91,0.270514904,2607.5,0.109280569,4.61,1.480000001,RMG
10.88,0.934392919,3459.79,0.028988365,8.28,2.000000002,RMG
11.38,0.709751833,3219.89,0.037455365,9.58,1.019999997,RMG
9.8,0.617486091,3368.15,0.047539371,7.8,1.999999997,RMG
5,0.158032583,2478.55,0.165807809,5,1.7,RMG
6.984,0.100300022,3917.806,0.112602149,6.984,1.800000002,RMG
4.85,0.118120813,2021.65,0.139405625,4.85,1.7,RMG
7.56,0.074844979,3198.07,0.188987776,5.56,1.679999998,RMG
8.08,0.703549346,2713.95,0.090692387,6.88,1.999999997,RMG
8.21,0.316698372,3703.06,0.068212761,8.21,1.209999997,RMG
10.1,0.59802375,3383.95,0.009746931,7.6,2.000000002,RMG
10.05,0.575236557,3346.57,0.045560394,8.35,1.999999999,RMG
8.14,0.055198118,3656.99,0.11339971,7.94,2.000000002,RMG
9.352,0.664013554,3176.886,0.084237227,6.952,2.000000003,RMG
9.5,0.224487634,3440.65,0.05517105,9.5,2.000000002,RMG
8.4,0.213731649,3622.95,0.156129867,8.4,1.799999998,RMG
8.45,0.652865828,3350.13,0.032064517,7.15,2.000000002,RMG
11.26,0.85401624,3583.47,0.034111164,7.46,2.000000002,RMG
5.45,0.385891572,2588.35,0.211594109,5.45,2,RMG
5.63,0.350737183,4519.97,0.137635712,4.13,1.999999999,RMG
8.18,0.628147315,3233.99,0.026674139,6.78,1.739999999,RMG
5.6,0.332052505,4689.55,0.130691579,4.1,1.899999999,RMG
9.7,0.706631582,3214.99,0.042432196,6.3,1.999999997,RMG
5.96,0.378637531,3403.41,0.161722649,5.96,1.630000001,RMG
12.14,0.189561673,2877.13,0.081643804,3.84,1.999999999,RMG
5.96,0.369561981,3319.7,0.172101247,5.96,1.625000002,RMG
9.16,0.1884297,3494.71,0.115917615,6.36,2.000000001,RMG
9.63,0.676358131,3367.89,0.015143914,6.63,1.999999999,RMG
9.575,0.675693453,3404.3,0.013226237,6.575,2.000000003,RMG
10.66,0.531002269,3285.13,0.012057133,9.01,0.364,RMG
8.03,0.260162658,3598.106,0.055432111,8.03,1.999999996,RMG
10.52,0.631445681,3411.19,0.036946652,6.72,2.000000003,RMG
10.869,0.578682342,3202.171,0.024826841,9.219,0.538999999,RMG
4.45,0.218533854,2127.95,0.146498784,4.45,1.75,RMG
10.66,0.531970636,3276.38,0.01789204,9.01,0.714,RMG
8.34,0.61037728,3382.99,0.02209679,7.34,1.919999997,RMG
11.528,0.498174734,2474.222,0.043803497,9.528,1.472000005,RMG
5.935,0.373636014,3351.36,0.167540845,5.935,1.630000003,RMG
2.2,0.090091157,1607.17,0.047907578,2.2,2,RMG
7.65,0.435573149,3347.45,0.187363265,6.15,2,RMG
8,0.307878334,3714.19,0.139488664,8,1.42,RMG
4.55,0.092192233,1398,0.070390524,4.05,1.999999998,RMG
7.77,0.256292893,3253.17,0.036134491,7.67,2,RMG
10.728,0.54759004,3252.994,0.018632206,9.108,0.404000004,RMG
6.91,0.641960697,3278.102,0.186077764,6.16,2.000000002,RMG
9.1,1.02850255,3716.25,0.047655607,6.7,1.829999998,RMG
8.75,0.396564669,3221.4,0.161058496,4.75,2.000000002,RMG
9.11,0.077785275,3030.9,0.058698915,9.11,1.270000002,RMG
5.83,0.24110999,4243.66,0.148267567,5.53,2.000000001,RMG
11.05,0.209377182,2964.35,0.095892981,4.05,1.999999998,RMG
8.83,0.354309928,3251.41,0.162622397,7.13,2.000000001,RMG
8.275,0.084302251,3344.48,0.039542812,8.275,2.000000001,RMG
8.12,0.500447434,3962.11,0.073186113,6.12,1.199999998,RMG
7,0.158987095,4004.95,0.104755695,5,2,RMG
6.6,0.421374588,3428.15,0.110982242,6.1,1.999999997,RMG
8.35,0.611757645,3334.9,0.022583677,7.35,1.949999997,RMG
4,0.164217369,2106.75,0.138297619,4,1.8,RMG
10.81,0.581305849,3165.83,0.026455833,9.16,0.480000003,RMG
9,0.278478518,3695.15,0.074939565,9,1.999999998,RMG
6.8,0.309317963,4721.35,0.060046189,4.8,1.2,RMG
9.825,1.471502555,2799.075,0.039130796,7.075,1.999999997,RMG
8.022,0.018685494,3345.734,0.051367271,8.022,1.873999999,RMG
6.282,0.021794256,4089.638,0.118309494,6.282,2.000000001,RMG
9.26,0.692869383,3306.51,0.014232138,6.96,2.000000001,RMG
2.5,0.21456853,1652.7,0.102449112,2.5,2,RMG
5.8,0.26432302,2426.75,0.13917921,5.8,1.6,RMG
7.69,0.655243719,3247.118,0.121967242,6.91,2.000000003,RMG
7,0.116305611,3969.55,0.121547511,6,1.999999998,RMG
10.7,0.692530271,3428.19,0.044818322,5.3,2.000000002,RMG
9.7,1.449850281,2676.25,0.03936238,7.2,2.000000002,RMG
10.2,0.476785719,2611.15,0.059245473,8.2,1.799999999,RMG
5.91,0.050420538,4168.29,0.120070956,5.91,1.999999997,RMG
8.32,0.629863154,3235.47,0.020977272,7.12,1.86,RMG
10.3,0.722071074,3342.91,0.043936532,5.7,2,RMG
8.95,0.69588636,3302.23,0.014899982,7.05,1.999999998,RMG
9.24,0.476829866,2602.75,0.042689495,7.24,1.919999999,RMG
9.175,1.040454654,3747.15,0.025450689,7.925,2.000000003,RMG
10.06,0.639980151,2926.04,0.028129799,8.06,2.000000001,RMG
11,0.476874153,2695.55,0.01047054,9,0.559999998,RMG
12.597,0.433839571,2579.808,0.104335437,7.917,1.468000003,RMG
5.9,0.253743456,2547.15,0.174531076,5.9,1.600000002,RMG
8.05,0.177248918,3760.85,0.114221014,5.55,1.999999998,RMG
7.6,0.669357613,3253.51,0.129787646,6.8,2,RMG
8.14,0.325313797,3619.614,0.045727666,8.14,1.799999999,RMG
8.32,0.627603099,3384.01,0.064582734,7.12,1.999999997,RMG
4.32,0.511617755,3630.09,0.17430402,4.12,1.999999999,RMG
10.35,0.592381624,3400.85,0.011286552,7.35,2.000000003,RMG
9.2,0.643612933,3315.11,0.040978785,7.6,2.000000002,RMG
8.8,0.680007156,3304.71,0.007856966,7.2,2.000000002,RMG
3,0.152262856,1708.75,0.099899348,3,1.899999999,RMG
5.5,0.479433039,4568.75,0.10659295,4,2,RMG
7.3,0.159686883,3930.15,0.111329214,5.3,2.000000002,RMG
11.69,0.66571729,3162.74,0.031185159,9.39,1.229999997,RMG
10.68,0.625358364,3451.19,0.037110871,6.48,1.999999998,RMG
11.16,0.511086653,2585.83,0.020753971,8.96,1.939999999,RMG
12.75,0.789026305,3000.45,0.086485322,4.25,1.999999999,RMG
6,0.37818868,3398.9,0.161893195,6,1.624999998,RMG
12.4,0.106626143,2841.55,0.050238299,3.4,1.950000001,RMG
8.7,0.075789151,3327.95,0.049943934,8.2,2,RMG
5.55,0.594395879,3562.85,0.064049225,4.05,1.999999998,RMG
10.72,0.543811596,3283.21,0.017662707,9.02,0.379999999,RMG
10,0.450474163,3894.77,0.089898191,4,2,RMG
2.8,0.260544995,1545.45,0.117353636,2.8,1.999999999,RMG
6,0.579954686,4285.05,0.079887141,4,2,RMG
11.94,0.139552873,2855.53,0.087657518,3.14,2,RMG
8.85,0.640391645,3157.45,0.025975984,7.35,2.000000003,RMG
7.7,0.346166242,3310.27,0.042765587,7.5,2.000000003,RMG
8.35,0.178002225,3686.05,0.116637656,5.85,2.000000001,RMG
3.7,0.350278534,1965.15,0.156113202,3.7,2.000000002,RMG
12.6,0.190355822,2843.51,0.072894889,3.9,2.000000001,RMG
9.675,1.469530581,2769.925,0.038549533,7.175,2.000000003,RMG
11.5,0.02001687,2914.7,0.096661579,3,2.000000001,RMG
9.12,0.589927535,3423.35,0.042959004,7.32,2.000000002,RMG
5.58,0.333135268,4686.73,0.130561579,4.08,1.919999999,RMG
7.795,0.294186881,3672.504,0.059100734,7.795,1.859999996,RMG
8.05,0.018783505,3309.95,0.048414336,8.05,1.850000003,RMG
12.24,0.237864043,2892.09,0.080393543,3.04,1.979999999,RMG
10.681,0.53911451,3258.499,0.017173386,9.131,0.370999999,RMG
4.5,0.082690935,1317.4,0.072546631,4.5,1.999999998,RMG
9.3,0.614783763,3212.93,0.06663543,7.7,2.000000002,RMG
7.4,0.099510682,3232.75,0.082728801,7.4,1.599999998,RMG
10.47,0.463710998,2752.3,0.051094945,8.57,0.540000002,RMG
4.8,0.411890931,2703.65,0.221798575,4.8,2.000000002,RMG
4.625,0.094089937,3705.275,0.112154431,4.625,1.999999998,RMG
4.58,0.112534531,1507.32,0.078272823,4.58,2.000000001,RMG
5.6,0.261594365,2990.75,0.232010332,5.6,1.999999999,RMG
3.14,0.330062331,2009.23,0.134766415,3.14,2,RMG
5.5,0.605030504,3556.85,0.063573547,4,2,RMG
6.8,0.318836974,4654.5,0.059709923,4.8,1.250000002,RMG
12.3,0.644937037,3915.95,0.036130872,5.3,2.000000002,RMG
8.8,0.292231979,3137.95,0.133822145,5.8,1.650000002,RMG
12.3,0.109109069,2844.83,0.057950258,3.5,1.999999999,RMG
10.94,0.47860944,2657.99,0.016756648,8.94,2.000000004,RMG
8.39,0.282896679,3479.69,0.04155554,8.39,1.879999998,RMG
9.55,0.109848744,3009.95,0.062315875,8.05,1.399999996,RMG
8.19,0.309492028,3696.36,0.069280692,8.19,1.229999999,RMG
11.75,0.151473118,2708.35,0.123494878,3.25,1.999999999,RMG
7,0.016528512,3748.25,0.116752182,7,1.849999998,RMG
11.82,0.145750534,2891.19,0.078509892,3.42,2.000000001,RMG
8.98,0.68606921,3375.31,0.008931531,6.98,1.999999998,RMG
3.18,0.113225305,3224.77,0.107067537,3.18,2.000000001,RMG
8.86,0.705281529,3235.35,0.059398672,6.86,2.000000003,RMG
9.084,0.573707101,3156.002,0.067707331,7.984,2,RMG
11.7,0.193345542,2759.05,0.118960141,3.5,1.799999999,RMG
8.89,0.68513674,3288.89,0.010616207,7.19,2.000000001,RMG
10.585,0.551983955,3319.035,0.029527469,8.735,1.999999998,RMG
11,0.476762655,2668.05,0.010824164,9,1.659999996,RMG
8.588,0.66084638,3275.114,0.016043668,7.148,1.934,RMG
7.65,0.261345265,3823.8,0.162721053,7.65,1.650000004,RMG
10.695,0.539967554,3282.235,0.016913435,9.045,0.365000003,RMG
8.36,1.127059918,3253.27,0.047776636,6.76,1.52,RMG
5.165,0.365750972,3328.44,0.171060357,5.165,1.720000002,RMG
5.9,0.149793679,2625.75,0.174531076,5.9,1.600000002,RMG
5.75,0.323754398,4710.7,0.128456664,4.25,1.750000001,RMG
3.3,0.288905432,1861.2,0.151516643,3.3,2,RMG
3.8,0.379283206,2202.55,0.161315516,3.8,1.999999998,RMG
6.1,0.05963227,3429.25,0.112102536,6.1,1.999999997,RMG
2.9,0.147173188,1786.15,0.210411481,2.9,1.900000001,RMG
7.885,0.01890297,3439.02,0.058717894,7.885,1.92,RMG
10.78,0.556356602,3247.39,0.019964708,9.08,0.440000002,RMG
11.7,0.12928421,2709.05,0.114535754,3.2,2,RMG
8.94,0.655690995,3057.05,0.08758695,7.34,2,RMG
10.72,0.536380676,2780.37,0.042327709,8.72,1.929999998,RMG
12.15,0.752674321,2961.65,0.085559814,4.15,2.000000001,RMG
5.72,0.3597152,4412.33,0.13873664,4.22,1.999999999,RMG
6.1,0.439127015,3342.3,0.117180508,3.6,1.8,RMG
6.25,0.361286911,3253.13,0.193803834,6.25,1.585,RMG
10.55,0.578895892,3450.85,0.011218574,7.05,1.999999998,RMG
10.6,0.546403236,3281.95,0.027829407,8.6,0.449999997,RMG
9.98,0.573421461,3335.39,0.046132753,8.38,1.999999996,RMG
2.45,0.099299494,1466.3,0.095700236,2.45,1.949999999,RMG
5.155,0.363957784,3307.62,0.173064448,5.155,1.72,RMG
6.1,0.114884945,4193.95,0.106846856,5.1,2.000000001,RMG
7.7,0.250188496,2841.55,0.17772304,7.7,1.400000001,RMG
9.6,0.97112413,3642.75,0.067562429,8.6,1.800000004,RMG
10.815,0.572060521,2899.63,0.017802262,8.965,2.000000003,RMG
8.25,0.602991483,3307.49,0.031673151,7.35,2.000000003,RMG
10.677,0.536636901,3272.363,0.014176876,9.027,0.347000001,RMG
9.06,0.328680347,3173.32,0.12784967,3.56,2.000000001,RMG
7.68,0.059866808,3257.99,0.038351583,7.68,2.000000003,RMG
10.77,0.547732913,3287.53,0.024630643,8.77,0.420000001,RMG
8.52,0.218127016,3391.79,0.040165945,8.52,1.940000004,RMG
9.04,0.083184253,3326.39,0.074363907,9.04,2,RMG
5.6,0.546915014,3520.55,0.085559969,4.6,2.000000001,RMG
10.83,0.447645608,2713.19,0.022301722,9.03,1.999999996,RMG
8.84,0.707371504,3219.35,0.062935477,6.84,2.000000001,RMG
11.02,0.805979216,3516.63,0.034490132,7.82,2.000000002,RMG
10.6,0.476770929,2635.35,0.043937242,8.6,1.900000004,RMG
8.02,0.591231349,3195.15,0.025258587,7.02,1.760000002,RMG
5.185,0.375695947,3459.4,0.1581927,5.185,1.724999999,RMG
9.88,0.595150294,3420.15,0.004396586,7.68,2.000000003,RMG
8.3,0.146994811,2253.55,0.106141568,8.3,1.3,RMG
9.74,0.644002053,3286.33,0.081225186,6.54,2.000000003,RMG
8,0.205513396,3945.91,0.099091956,8,1.57,RMG
9.7,1.049459692,3591.35,0.038835387,7.7,1.900000002,RMG
10.075,0.597621077,3400.5,0.00879939,7.575,2.000000003,RMG
3.2,0.138958038,3569.55,0.113419777,3.2,2,RMG
5.7,0.326555458,4703.65,0.129810047,4.2,1.800000002,RMG
8.6,0.659008733,3309.35,0.025242216,6.6,1.800000002,RMG
9.2,1.185549556,2776.15,0.035165935,7.45,2.000000001,RMG
6.65,0.109376954,3302.1,0.060104796,5.65,1.749999998,RMG
9.9,0.724780229,3257.63,0.042959085,6.1,1.999999997,RMG
7.8,0.43500782,3327.75,0.183974163,5.8,1.999999999,RMG
8.09,0.319498036,3726.88,0.127865489,8.09,1.329999996,RMG
9.12,0.735366295,3128.53,0.023224246,7.12,1.999999997,RMG
5.444,0.449882804,4303.382,0.07251822,4.844,2.000000001,RMG
5.98,0.373897374,3359.3,0.167077893,5.98,1.624999997,RMG
11,0.476848701,2687.55,0.012915212,9,0.880000002,RMG
6.7,0.347337231,4687.85,0.064131206,4.7,1.300000002,RMG
6.6,0.139041774,4032.475,0.073156961,5.85,1.725000001,RMG
10.72,0.539802929,3274.11,0.020823718,8.92,1.015999997,RMG
9.35,0.339586883,3197.85,0.154258819,6.85,2.000000001,RMG
9.6,0.591255716,3364.87,0.005227264,7.9,2,RMG
10.68,0.556365181,3260.47,0.044208388,8.68,0.479999999,RMG
8.225,0.224181534,4615.8,0.051022449,5.225,1.300000001,RMG
8,0.29931751,4204.65,0.095179262,8,1.98,RMG
11.14,0.595043563,3402.51,0.065448305,7.34,2,RMG
8.55,0.659176362,3275.05,0.01885006,7.05,1.899999999,RMG
9.475,0.654674896,3373.74,0.04052376,7.325,2.000000002,RMG
5.9,0.566052091,3774.85,0.06600293,4.15,1.850000002,RMG
